ID	name	type	URL	P4087	description
33536	HEAT: Unmei no Wa	Q21198342	https://anilist.co/manga/33536	3536	HEAT-運命の輪. 2005 manga by Fujisaki Makoto
33537	Flunk Punk Rumble	Q21198342	https://anilist.co/manga/33537	3537	ヤンキー君とメガネちゃん. 2006 manga by Miki Yoshikawa
33538	Red Angel	Q21198342	https://anilist.co/manga/33538	3538	赤い天使. 2004 manga by Makoto Tateno
33539	Butsu Zone	Q21198342	https://anilist.co/manga/33539	3539	仏ゾーン. 1997 manga by Hiroyuki Takei
33542	Bondage Fairies Extreme	Q21198342	https://anilist.co/manga/33542	3542	フェアリー・クリニック. 2004 manga by Kondom
33543	Wild Butterfly	Q21198342	https://anilist.co/manga/33543	3543	国境の蝶. 2007 manga by Hiroki Kusumoto
33545	Fiancée Inn	Q21198342	https://anilist.co/manga/33545	3545	許嫁旅館. 2005 manga by Ako Shimaki
33546	Miseinen Lovers	Q21198342	https://anilist.co/manga/33546	3546	未成年lovers☆. 2005 manga by Kaho Miyasaka
33547	Grand Sun	Q21198342	https://anilist.co/manga/33547	3547	グランドサン. 2007 manga by Emura
33548	ALMIGHTYx10	Q21198342	https://anilist.co/manga/33548	3548	ALMIGHTY×10. 2005 manga by Aqua Mizuto
33549	Tokidoki, Sekai wa Utsukushii	Q21198342	https://anilist.co/manga/33549	3549	ときどき、世界は美しい. 2007 manga. Story: Satoru Kannagi, Art: Haruka Momozuki
33550	Flower and Dragon	Q21198342	https://anilist.co/manga/33550	3550	華と龍. 1993 manga by Kazuma Kodaka
33551	Shiiku Hime	Q21198342	https://anilist.co/manga/33551	3551	飼育姫. 2006 manga by Kanan Minami
33553	Virgin Hotel	Q21198342	https://anilist.co/manga/33553	3553	ヴァージン・ホテル. 2006 manga by Tomoe Nakagaki
33554	Midnight Secretary	Q21198342	https://anilist.co/manga/33554	3554	ミッドナイト・セクレタリ. 2006 manga by Tomu Ohmi
33555	Passionate Love	Q21198342	https://anilist.co/manga/33555	3555	激愛 ~もっと求めたい. 2005 manga by Kanan Minami, Shiho Watanabe, Miyabi Asami, Rin Ayumi, Mea Sakisaka, Ryuu Yuuhi and Kaede Ibuki
33556	Shite Wagamama H	Q21198342	https://anilist.co/manga/33556	3556	して　わがままH. 2004 manga by Ryuu Yuuhi, Kanan Minami, Megumi Toda, Masami Hoshino, Miki Toriyama, Kotobuki Atsuta, Mio Ayukawa and Kaede Ibuki
33557	Meroama Lecture	Q21198342	https://anilist.co/manga/33557	3557	めろあま♥レクチャー. 2006 manga by Moe Tsuzuki
33558	Hotaru no Kibun	Q21198342	https://anilist.co/manga/33558	3558	ほたるのきぶん. 1995 manga by Jirou Chiba
33561	Parman	Q21198342	https://anilist.co/manga/33561		manga by Fujio A Fujiko
33562	Wingding Orgy: Hot Tails Extreme	Q21198342	https://anilist.co/manga/33562	3562	1990 manga by Toshiki Yui
33563	Ao no Fuuin	Q21198342	https://anilist.co/manga/33563	3563	蒼の封印. 1992 manga by Chie Shinohara
33564	Bronze no Tenshi	Q21198342	https://anilist.co/manga/33564	3564	ブロンズの天使. 2004 manga by Chiho Saitou
33565	Shinobi Life	Q21198342	https://anilist.co/manga/33565	3565	シノビライフ. 2006 manga by Shouko Konami
33569	Gin to Kin	Q21198342	https://anilist.co/manga/33569	3569	銀と金. 1992 manga by Nobuyuki Fukumoto
33571	Ten: Tenhou-doori no Kaidanji	Q21198342	https://anilist.co/manga/33571	3571	天 天和通りの快男児. 1989 manga by Nobuyuki Fukumoto
33572	Gambling Apocalypse Kaiji	Q21198342	https://anilist.co/manga/33572	3572	賭博黙示録カイジ. 1996 manga by Nobuyuki Fukumoto
33573	Tobaku Hakairoku Kaiji	Q21198342	https://anilist.co/manga/33573	3573	賭博破戒録カイジ. 2000 manga by Nobuyuki Fukumoto
33574	Tobaku Datenroku Kaiji	Q21198342	https://anilist.co/manga/33574	3574	賭博堕天録カイジ. 2004 manga by Nobuyuki Fukumoto
33575	The Legend of the Strongest, Kurosawa!	Q21198342	https://anilist.co/manga/33575	3575	最強伝説黒沢. 2003 manga by Nobuyuki Fukumoto
33576	Gambling Emperor Legend Zero	Q21198342	https://anilist.co/manga/33576	3576	賭博覇王伝 零. 2007 manga by Nobuyuki Fukumoto
33577	Henjin Henkutsu Retsuden	Q21198342	https://anilist.co/manga/33577	3577	変人偏屈列伝. 1989 manga. Story & Art: Hirohiko Araki, Art: Hirohisa Onikubo
33578	Shikei Shikkouchuu Datsugoku Shinkouchuu	Q21198342	https://anilist.co/manga/33578	3578	死刑執行中脱獄進行中. 1999 manga by Hirohiko Araki
33579	Mashounen BT	Q21198342	https://anilist.co/manga/33579	3579	魔少年ビーティー. 1983 manga by Hirohiko Araki
33580	Gorgeous★Irene	Q21198342	https://anilist.co/manga/33580	3580	ゴージャス★アイリン. 1987 manga by Hirohiko Araki
33581	Butterflies, Flowers	Q21198342	https://anilist.co/manga/33581	3581	蝶よ花よ. 2005 manga by Yuki Yoshihara
33582	Haa Haa	Q21198342	https://anilist.co/manga/33582	3582	はあはあ. 1996 manga by Yuki Yoshihara
33583	Datte Suki Nan Damon	Q21198342	https://anilist.co/manga/33583	3583	だって好きなんだもん. 2004 manga by Wataru Yoshizumi
33584	Oboretai	Q21198342	https://anilist.co/manga/33584	3584	お・ぼ・れ・た・い. 1994 manga by Yuki Yoshihara
33585	3D Material	Q21198342	https://anilist.co/manga/33585	3585	3Dマテリアル. 1999 manga by Sakura Fujisue
33586	River's Edge	Q21198342	https://anilist.co/manga/33586	3586	リバーズ・エッジ. 1993 manga by Kyouko Okazaki
33587	Shijin wa Ichinichi ni Shite Narazu	Q21198342	https://anilist.co/manga/33587	3587	詩人は一日にして成らず. 2003 manga by Satosumi Takaguchi
33588	Double House	Q21198342	https://anilist.co/manga/33588	3588	ダブルハウス. 1996 manga by Nanae Haruno
33589	Koi no Memai Ai no Kizu	Q21198342	https://anilist.co/manga/33589	3589	恋のめまい愛の傷. 1995 manga by Yukari Ichijo
33590	Suki wo Choudai	Q21198342	https://anilist.co/manga/33590	3590	好きをちょうだい. 2005 manga by Kanae Hazuki
33591	Water.	Q21198342	https://anilist.co/manga/33591	3591	Water.. 1993 manga by Kiriko Nananan
33592	BX	Q21198342	https://anilist.co/manga/33592	3592	BX. 1999 manga by Mari Okazaki
33593	Souryo Fuyumi Masterpiece Collection: Owaru Heart Janee	Q21198342	https://anilist.co/manga/33593	3593	惣領冬実傑作集 終わるHeartじゃねぇ. 1989 manga by Fuyumi Souryou
33594	Spicy Pink	Q21198342	https://anilist.co/manga/33594	3594	スパイシーピンク. 2007 manga by Wataru Yoshizumi
33595	Ringo Nikki	Q21198342	https://anilist.co/manga/33595	3595	りんご日記. 2000 manga by Aya Nakahara
33596	Eikou no Te	Q21198342	https://anilist.co/manga/33596	3596	栄光の手. 2000 manga by Shinshuu Ueda
33597	Nightmares for Sale	Q21198342	https://anilist.co/manga/33597	3597	悪魔のお店. 2001 manga by Kaoru Oohashi
33598	LOVE VIBES	Q21198342	https://anilist.co/manga/33598	3598	LOVE VIBES. 1996 manga by Erica Sakurazawa
33600	Shiroi Heya no Futari	Q21198342	https://anilist.co/manga/33600	3600	白い部屋のふたり. 1975 manga by Ryouko Yamagishi
33602	Indian Summer	Q21198342	https://anilist.co/manga/33602	3602	こはるびより. 2001 manga by Takehito Mizuki
33603	Katakoi no Tsuki	Q21198342	https://anilist.co/manga/33603	3603	片恋の月. 2005 manga by Kako Mitsuki
33604	Yuke!! Nangoku Ice Hockey Bu	Q21198342	https://anilist.co/manga/33604	3604	行け!!南国アイスホッケー部. 1991 manga by Kouji Kumeta
33605	Kimi ga Suki	Q21198342	https://anilist.co/manga/33605	3605	キミがスキ. 2006 manga by Ayu Watanabe
33606	Mata Mata Oboretai	Q21198342	https://anilist.co/manga/33606	3606	またまたお・ぼ・れ・た・い. 1998 manga by Yuki Yoshihara
33608	Hotman	Q21198342	https://anilist.co/manga/33608	3608	ホットマン. 1998 manga by Shou Kitagawa
33610	Hikari to Yami no Logic	Q21198342	https://anilist.co/manga/33610	3610	光と闇の論理学. 2007 manga by Reiichi Hiiro
33611	Iro wo mo Kaori wo mo	Q21198342	https://anilist.co/manga/33611	3611	色をも香をも. 2006 manga by Reiichi Hiiro
33612	Me wo Tojite Oide yo	Q21198342	https://anilist.co/manga/33612	3612	目を閉じておいでよ. 2005 manga by Reiichi Hiiro
33613	Cassiopeia Dolce	Q21198342	https://anilist.co/manga/33613	3613	カシオペア・ドルチェ. 2007 manga by Nobuyuki Takagi
33614	What a Wonderful World!	Q21198342	https://anilist.co/manga/33614	3614	素晴らしい世界. 2002 manga by Inio Asano
33615	Kumabachi no Koto	Q21202185	https://anilist.co/manga/33615	3615	くまばちのこと. 2007 one-shot manga by Hitoshi Ashinano
33616	Hanamaru GO! GO!	Q21198342	https://anilist.co/manga/33616	3616	花まるGO ! GO !. 2002 manga by Chizuru Enomoto
33617	Gokuaku Drop	Q21202185	https://anilist.co/manga/33617		極悪ドロツプ. 2005 one-shot manga by Mimi Tajima
33619	Sexhibition	Q21198342	https://anilist.co/manga/33619		エキシビジョン. 1990 manga by Suehirogari
33620	Club 9	Q21198342	https://anilist.co/manga/33620	3620	へば!Helloちゃん. 1993 manga by Makoto Kobayashi
33621	Snow in the Dark: Kanou Yasuhiro Tanpenshuu 3	Q21198342	https://anilist.co/manga/33621	3621	Snow in the Dark ―叶恭弘短編集3―. 2007 manga by Yasuhiro Kanou
33622	Sex Warrior Isane Extreme	Q21198342	https://anilist.co/manga/33622	3622	manga by OKAWARI
33623	Sex Warrior Isane XXX	Q21198342	https://anilist.co/manga/33623	3623	1999 manga by OKAWARI
33624	Dangerous Gals	Q21198342	https://anilist.co/manga/33624	3624	デンジャラス☆ギャルズ. 1992 manga by Kozo Youhei
33625	Spunky Knight Extreme	Q21198342	https://anilist.co/manga/33625	3625	manga by Kozo Youhei
33626	K.O.SEN	Q21198342	https://anilist.co/manga/33626	3626	K.O.SEN. 2007 manga by Katsutoshi Murase
33627	Tough Love Baby	Q21198342	https://anilist.co/manga/33627	3627	仏頂BABY. 2006 manga by Shiuko Kano
33628	Yakuza In Love	Q21198342	https://anilist.co/manga/33628	3628	花組任侠伝. 1996 manga by Shiuko Kano
33629	Spunky Knight XXX	Q21198342	https://anilist.co/manga/33629	3629	2001 manga by Kozo Youhei
33630	Carat!	Q21198342	https://anilist.co/manga/33630	3630	からっと!. 2007 manga by Yoshitomo Watanabe
33631	Akuma to Dolce	Q21198342	https://anilist.co/manga/33631	3631	悪魔とドルチェ. 2005 manga by Julietta Suzuki
33632	Asa Made Motto	Q21198342	https://anilist.co/manga/33632	3632	朝まで　もっと. 2005 manga by Shin Yumachi
33633	Beast Master	Q21198342	https://anilist.co/manga/33633	3633	ビーストマスター. 2006 manga by Kyousuke Motomi
33634	Obaa-chan wa Idol	Q21198342	https://anilist.co/manga/33634	3634	おばあちゃんはアイドル. 1996 manga by Kumiko Kikuchi
33635	Penguin Prince	Q21198342	https://anilist.co/manga/33635	3635	ペンギンプリンス. 2006 manga by Kyousuke Motomi
33636	Rasetsu	Q21198342	https://anilist.co/manga/33636	3636	らせつの花. 2005 manga by Chika Shiomi
33637	Orefeti	Q21198342	https://anilist.co/manga/33637	3637	俺フェチ. 2003 manga by Hihihi Kuwahara
33638	Kurogane no Linebarrels	Q21198342	https://anilist.co/manga/33638	3638	鉄のラインバレル. 2004 manga. Story: Eiichi Shimizu, Art: Tomohiro Shimoguchi
33639	Kessaku Tanpenshuu Vampire	Q21202185	https://anilist.co/manga/33639	3639	1990 one-shot manga by Kei Kusunoki
33641	Love Cupid	Q21198342	https://anilist.co/manga/33641	3641	恋愛キューピィ. 2006 manga by Miki Kiritani
33642	RH Plus	Q21198342	https://anilist.co/manga/33642	3642	RHプラス. 2007 manga by Ayako Suwa
33643	Aki-iro Mousou Biyori	Q21202185	https://anilist.co/manga/33643	3643	秋色妄想日和. 2006 one-shot manga by Mizuki Kawashita
33644	Baku Ai	Q21202185	https://anilist.co/manga/33644	3644	縛†愛. 2003 one-shot manga by Yuna Anisaki
33645	Death Note: Taro Kagami	Q21202185	https://anilist.co/manga/33645		DEATH NOTE. 2003 one-shot manga. Art: Takeshi Obata, Story: Tsugumi Ooba
33647	Keishi Sokan Asami	Q21198342	https://anilist.co/manga/33647	3647	警視総監アサミ. 1999 manga. Art: Teruto Aruga, Story: Masayuki Kondou
33648	Shichinin no Nana	Q21198342	https://anilist.co/manga/33648	3648	七人のナナ. 2001 manga. Story: Yasuhiro Imagawa, Art: Asuza Kunihiro
33649	Fate/Zero	Q104213567	https://anilist.co/manga/33649	3649	Fate/Zero. 2006 light novel. Story & Illustration: Type-Moon, Story: Kinoko Nasu, Nitro Plus and Gen Urobuchi, Illustration: Tomotaka Takeuchi
33650	Nandemo Arisa	Q21202185	https://anilist.co/manga/33650	3650	ナンでもありさ. 2005 one-shot manga by Rie Takada
33651	The Captive Princess	Q21198342	https://anilist.co/manga/33651	3651	囚われ姫. 2003 manga. Story: Jun Nanase, Story & Art: Satoko Satuki
33652	Limited Lovers	Q21198342	https://anilist.co/manga/33652	3652	リミテッド・ラヴァーズ. 2004 manga by Keiko Yamada
33653	7 Jikan-me Rhapsody	Q21198342	https://anilist.co/manga/33653	3653	7時間目ラプソディー. 2003 manga by Meca Tanaka
33654	Eikoku Kizoku Goyoutashi	Q21198342	https://anilist.co/manga/33654	3654	英国貴族御用達. 2006 manga by Kanoko Sakurakouji
33655	Gaba Kawa	Q21198342	https://anilist.co/manga/33655	3655	ガバ・カワ. 2006 manga by Rie Takada
33656	Oshaberi na Jikanwari	Q21198342	https://anilist.co/manga/33656	3656	おしゃべりな時間割. 1994 manga by Megumi Mizusawa
33657	37°C Kiss	Q21198342	https://anilist.co/manga/33657	3657	37°Cキッス. 2003 manga by Yoshiko Fujiwara
33658	Baby,  Star	Q21198342	https://anilist.co/manga/33658	3658	Baby，Star. 2003 manga by Kanoko Sakurakouji
33659	Dramatic Love Album	Q21202185	https://anilist.co/manga/33659	3659	禁忌果实～红色之名. 2002 one-shot manga by Yoshiki Nakamura
33661	Yoake Mae	Q21202185	https://anilist.co/manga/33661	3661	ヨアケマエ. 2002 one-shot manga by Kanan Yamada
33662	Gaki no Koro kara	Q21198342	https://anilist.co/manga/33662	3662	ガキの頃から. 2010 manga by Makoto Isshiki
33664	Shin Daa! Daa! Daa!	Q21198342	https://anilist.co/manga/33664	3664	新☆だぁ！だぁ！だぁ！. 2002 manga by Mika Kawamura
33665	Sonnan ja Nee yo	Q21198342	https://anilist.co/manga/33665	3665	そんなんじゃねえよ. 2002 manga by Kaneyoshi Izumi
33666	Hoppe ni Chuuboo!	Q21198342	https://anilist.co/manga/33666	3666	ほっぺにチューボー!. 2003 manga. Story: Suzuka Natsukawa, Art: Eiko Oouchi
33667	Milk Shake!	Q21198342	https://anilist.co/manga/33667	3667	みるくＳＨＡＫＥ！. 2001 manga by Himawari Ezuki
33668	Channel Wonder	Q21198342	https://anilist.co/manga/33668	3668	ちゃんねるワンダー. 2002 manga by Kei Enue
33669	Duck	Q21198342	https://anilist.co/manga/33669	3669	アヒル. 2004 manga by Himawari Ezuki
33670	Happy Ice Cream!	Q21198342	https://anilist.co/manga/33670	3670	ハッピーアイスクリーム！. 2004 manga by Mika Kawamura
33671	Bikini!	Q21198342	https://anilist.co/manga/33671	3671	ビキニ！. 2004 manga by Wataru Mizukami
33672	Fushigi Tsuuhan Kerorindou	Q21198342	https://anilist.co/manga/33672	3672	不思議通販けろりん堂. 2005 manga by Wataru Mizukami
33673	Panic x Panic	Q21198342	https://anilist.co/manga/33673	3673	ぱにっく×ぱにっく. 2005 manga by Mika Kawamura
33675	Meitantei Yumemizu Kiyoshirou Jiken Note	Q21198342	https://anilist.co/manga/33675	3675	名探偵夢水清志郎事件ノート. 2004 manga. Art: Kei Enue, Original Story: Kaoru Hayamine
33676	Bon Bon Bizarre	Q21198342	https://anilist.co/manga/33676	3676	ボンボンビザール. 2006 manga by Marimo Shirasawa
33677	School x Fight	Q21198342	https://anilist.co/manga/33677	3677	スクール×ファイト. 2006 manga by Asumi Hara
33678	Telepathic Kiss	Q21198342	https://anilist.co/manga/33678	3678	てれぱり・きっす. 2003 manga by An Nakahara
33680	Jouzu na Yume no Kanaekata	Q21198342	https://anilist.co/manga/33680	3680	上手な夢のかなえかた. 1995 manga by Ryou Arisawa
33681	Melody & Christopher	Q21198342	https://anilist.co/manga/33681	3681	メロディー&クリストファー. 1993 manga by Naoko Moto
33682	Towa Kamo Shirenai	Q21198342	https://anilist.co/manga/33682	3682	永遠かもしれない. 1997 manga by Michiyo Akaishi
33683	Private Eyes	Q21198342	https://anilist.co/manga/33683	3683	プライベートアイズ. 1995 manga by Akiko Nomura
33685	Asa mo, Hiru mo, Yoru mo.	Q21198342	https://anilist.co/manga/33685	3685	朝も、昼も、夜も。. 2002 manga by Kotomi Aoki
33686	Taiyou Ouji	Q21198342	https://anilist.co/manga/33686	3686	太陽王子. 2002 manga by Yuna Anisaki
33687	Hitomi BRAND	Q21198342	https://anilist.co/manga/33687	3687	ひとみBRAND. 1997 manga by Yuuki Kimoto
33688	Idol de Ikou!!	Q21198342	https://anilist.co/manga/33688	3688	アイドルでいこう!!. 1999 manga by Yuuki Kimoto
33689	Doll Garden	Q21198342	https://anilist.co/manga/33689	3689	鳥篭姫園(ドールガーデン). manga by Yuri Hasebe
33690	Dokusaisha Granada	Q21198342	https://anilist.co/manga/33690	3690	独裁者グラナダ. 2004 manga by Ami Sugimoto
33691	Kakan no Madonna	Q21198342	https://anilist.co/manga/33691	3691	花冠のマドンナ. 1992 manga by Chiho Saitou
33692	Puchi Puri Yuushi	Q21198342	https://anilist.co/manga/33692	3692	ぷちぷり・ユーシィ. 2002 manga. Art: Takami Akai, Story: Ramyuu Ryuuki
33693	Saratte Watashi no Knight	Q21198342	https://anilist.co/manga/33693	3693	さらってわたしのナイト. 1991 manga by Chiho Saitou
33694	A Hint of Purple	Q21198342	https://anilist.co/manga/33694	3694	ほのかにパープル. 1985 manga by Chiho Saitou
33695	Millennium Darling	Q21198342	https://anilist.co/manga/33695	3695	世紀末★ダーリン. manga by Maki Naruto
33696	Yoru no Kakaku: Night Exile	Q21198342	https://anilist.co/manga/33696	3696	夜の過客 Night Exile. 2004 manga by Matsuri Akino
33697	A Wish of My Sister	Q21198342	https://anilist.co/manga/33697	3697	お姉ちゃんのお願い. 2006 manga by Masahiro Itosugi
33701	Hana-san no Kyuujitsu	Q21198342	https://anilist.co/manga/33701	3701	ハナさんの休日. 2004 manga by Saigado
33702	Tennen Milk Pie	Q21198342	https://anilist.co/manga/33702	3702	天然みるくパイ. 2005 manga by Hirosato Yasui
33705	Cat Life	Q21198342	https://anilist.co/manga/33705	3705	キャットライフ. 2002 manga by Yasuyuki Nekoi
33706	Delicacy	Q21198342	https://anilist.co/manga/33706	3706	デリカシー. 2003 manga by Cuvie
33707	Switch	Q21198342	https://anilist.co/manga/33707	3707	スイッチ. 2003 manga by Cuvie
33708	Akarui Kazoku Keikaku	Q21202185	https://anilist.co/manga/33708		明るい家族計画. 2006 one-shot manga by Kabao Kikkawa
33711	Ballad of a Shinigami	Q104213567	https://anilist.co/manga/33711	3711	しにがみのバラッド。. 2003 light novel. Story: Keisuke Hasegawa, Illustration: Nanakusa
33712	di[e]ce	Q21198342	https://anilist.co/manga/33712	3712	ダイス. 2007 manga. Story: Otoh Saki, Story & Art: Kana Yamamoto
33713	Bartender	Q21198342	https://anilist.co/manga/33713	3713	バーテンダ. 2004 manga. Art: Kenji Nagatomo, Story: Araki Joh
33714	Poor Sisters Story	Q21198342	https://anilist.co/manga/33714	3714	貧乏姉妹物語. 2004 manga by Izumi Kazuto
33715	Dulingfengsao	Q1004	https://anilist.co/manga/33715	3715	獨領風騷. 2005 comic by Nicky Lee
33716	The Witch Hunter	Q21198342	https://anilist.co/manga/33716	3716	エル・カザド. 2007 manga. Story: Kouichi Mashimo and Kenichi Kanemaki, Story & Art: Shuu Hirose
33718	Uchuu Eiyuu Monogatari	Q21198342	https://anilist.co/manga/33718	3718	宇宙 英雄 物語. 1988 manga by Takehiko Itou
33719	HELP!!	Q21198342	https://anilist.co/manga/33719	3719	HELP!!. 2003 manga by Kiyo Fujiwara
33720	Heisateki Imouto	Q21202185	https://anilist.co/manga/33720		閉鎖的妹. 1999 one-shot manga by Asakura Hitomi
33721	AAA	Q21198342	https://anilist.co/manga/33721	3721	AAA　（トリプルエー）. 2008 manga by Haruka Fukushima
33722	Tsuki ni Kiss no Hanataba wo	Q21198342	https://anilist.co/manga/33722	3722	月にキスの花束を. 1997 manga by Miyuki Kitagawa
33723	Natsu no Koshien	Q21198342	https://anilist.co/manga/33723	3723	ナツの甲子園. 2001 manga by Chizuru Enomoto
33724	Kinku	Q21198342	https://anilist.co/manga/33724	3724	禁句. 2002 manga by Yuna Anisaki
33725	Samugake na Koigokoro	Q21202185	https://anilist.co/manga/33725	3725	one-shot manga by Yuki Haruko
33727	Mozart wa Komoriuta wo Utawanai	Q21198342	https://anilist.co/manga/33727	3727	モーツァルトは子守唄を歌わない. manga. Art: Rui Arisugawa, Story & Art: Masahiro Mori
33728	Natsu no Arashi!	Q21198342	https://anilist.co/manga/33728	3728	夏のあらし!. 2006 manga by Jin Kobayashi
33729	Muddy	Q21198342	https://anilist.co/manga/33729	3729	マデイ. 2007 manga by Shou Aimoto
33730	Shrine of the Morning Mist	Q21198342	https://anilist.co/manga/33730	3730	朝霧の巫女. 2000 manga by Hiroki Ugawa
33731	Solanin	Q21198342	https://anilist.co/manga/33731	3731	ソラニン. 2005 manga by Inio Asano
33732	Two of Hearts	Q21198342	https://anilist.co/manga/33732	3732	手をつないで、空を. 2005 manga by Kano Miyamoto
33733	Panic Plus	Q21198342	https://anilist.co/manga/33733	3733	パニックプラス. 1998 manga by OKAWARI
33734	Warawanai Ningyo	Q21198342	https://anilist.co/manga/33734	3734	笑わない人魚. 2005 manga by Ichiko Ima
33735	The Full Moon's Tale	Q21198342	https://anilist.co/manga/33735	3735	満月物語. 2001 manga by Shungiku Nakamura
33736	Renai Reizoku	Q21198342	https://anilist.co/manga/33736	3736	戀愛隸屬. 2005 manga by OKAWARI
33737	Asterisk	Q21198342	https://anilist.co/manga/33737	3737	アスタリスク. 2006 manga by Shuu Morimoto
33738	Tsuki wa Yamiyo ni Kakuru ga Gotoku	Q21198342	https://anilist.co/manga/33738	3738	月は闇夜に隠るが如く. 1999 manga by Shungiku Nakamura
33739	Project Dededen Den	Q21198342	https://anilist.co/manga/33739	3739	プロジェクト・でででん・でん. 2002 manga by OKAWARI
33740	Yami to Boushi to Hon no Tabibito: Romance	Q21198342	https://anilist.co/manga/33740	3740	ヤミと帽子と本の旅人～ロマンス～. 2003 manga. Story: Root, Art: Aya Sakurai
33741	LORD	Q21198342	https://anilist.co/manga/33741	3741	覇-LORD-. 2004 manga. Art: Ryouichi Ikegami, Story: Yoshiyuki Okamura
33742	Kussetu Reflection	Q21198342	https://anilist.co/manga/33742	3742	manga by OKAWARI
33743	As You Like It	Q21198342	https://anilist.co/manga/33743	3743	お気に召すまま. 1996 manga by Matsuri Akino
33744	Secret Heaven	Q21198342	https://anilist.co/manga/33744	3744	シークレットヘブン. 2006 manga by OKAWARI
33745	Ruriiro Butterfly	Q21198342	https://anilist.co/manga/33745	3745	るりいろバタフライ. 2006 manga by Ruri Fujikawa
33746	Kono Koishisa no Arika	Q21198342	https://anilist.co/manga/33746	3746	この恋しさの在り処. manga by Shirousa
33749	Umineko When They Cry Episode 1: Legend of the Golden Witch	Q21198342	https://anilist.co/manga/33749	3749	うみねこのなく頃に - Episode 1: Legend of the Golden Witch. 2007 manga. Art: Kei Natsumi, Story: Ryukishi07
33750	Phoenix Wright: Ace Attorney	Q21198342	https://anilist.co/manga/33750	3750	逆転裁判. 2006 manga. Story: Kenji Kuroda, Art: Kazuo Maekawa
33752	Wild 7	Q21198342	https://anilist.co/manga/33752	3752	ワイルド7. 1969 manga by Mikiya Mochizuki
33754	Ore wa Otoko Da! Kunio-kun	Q21198342	https://anilist.co/manga/33754	3754	おれは男だ! くにおくん. 1991 manga by Kousaku Anakubo
33756	Yuurei Buin	Q21198342	https://anilist.co/manga/33756		ユーレイ部員. 2007 manga by Yuzuki N'
33757	Sweet Black	Q21198342	https://anilist.co/manga/33757	3757	スイートブラック. 2005 manga by Mai Nishikata
33758	Yuri Hime Wildrose	Q21198342	https://anilist.co/manga/33758	3758	百合姫 Wildrose. 2007 manga. Story & Art: Haruka Minami, Kaori Monchi, Touko Mizuno, CHI-RAN, Itsumi Takahashi, Kitsune Miyashita, Hayase Hashiba, Miu Ootsuki, Hajime Mikuni, Otoha Izumiya, Akiko Morishima, Maco Hanada, Iku Nanzaki, Chihiro Harumi, Nene Jounouchi, Linda Gyuunyuu, Rokuroichi, Shuninta Amano, Momono Moto, Kuzushiro, Rou Kawai, Saburouta and Mitsue Aoki, Cover Illustration: Kaori Monchi and Touko Mizuno
33759	HWA	Q74262765	https://anilist.co/manga/33759	3759	화. 2002 manhwa by Young-Hee Lee
33763	Love of the Monarch Blooms at Night	Q21198342	https://anilist.co/manga/33763	3763	君主の愛は夜に華咲く. 2007 manga by Saeko Kamon
33764	Goyangireul Saranghan Mulgogi	Q21202185	https://anilist.co/manga/33764	3764	고양이를 사랑한 물고기. 2005 one-shot manga by Mi-Gyeong Yun
33768	Itazura Onee-chan	Q21202185	https://anilist.co/manga/33768	3768	悪戯おねえちゃん. 2006 one-shot manga by Tsuzuru Miyabi
33774	HARU-NATSU-AKI-FUYU	Q21198342	https://anilist.co/manga/33774	3774	春夏秋冬. 2003 manga. Art: Mikiyo Tsuda, Story: Eiki Eiki
33775	Ringo Hoppe no Koi	Q21198342	https://anilist.co/manga/33775	3775	りんごほっぺの恋. 2004 manga by Maki Usami
33776	Akuma de Junai	Q21198342	https://anilist.co/manga/33776	3776	アクマで純愛. 1990 manga by Satomi Ikezawa
33777	Colorful Love in the Tropics	Q21202185	https://anilist.co/manga/33777	3777	トロピカルに恋色. 2005 one-shot manga by Kazuko Furumiya
33778	Mei-chan no Shitsuji	Q21198342	https://anilist.co/manga/33778	3778	メイちゃんの執事. 2006 manga by Riko Miyagi
33779	Sweety	Q21198342	https://anilist.co/manga/33779	3779	manga. Story: Jae Sung Park, Art: Ju-Ri Kim
33780	Forget-me-not	Q21198342	https://anilist.co/manga/33780	3780	Forget-me-not. 2003 manga by Kenji Tsuruta
33782	Kimi no Tonari de Nemuritai	Q21198342	https://anilist.co/manga/33782	3782	きみの隣で眠りたい. 1998 manga by Nagisa Yuu
33783	Nemurenai Yoru no Yume	Q21202185	https://anilist.co/manga/33783		one-shot manga by Tomomi Nagae
33784	Black Sun	Q21198342	https://anilist.co/manga/33784	3784	BLACK SUN 奴隷王. 2007 manga by Uki Ogasawara
33785	The Key to the Kingdom	Q21198342	https://anilist.co/manga/33785	3785	王国の鍵. 2002 manga by Kyouko Shitou
33786	Love Bus Stop	Q21198342	https://anilist.co/manga/33786	3786	恋愛バスストップ. 2005 manga by Ritsu Natsumizu
33787	Tenshi Shukushi	Q21198342	https://anilist.co/manga/33787	3787	天使祝詞. 2002 manga by Toshiki Kusanagi
33788	Boy Evolution	Q21198342	https://anilist.co/manga/33788	3788	2004 manga by Toshiki Kusanagi
33789	Shounen Shikaron Plus	Q21198342	https://anilist.co/manga/33789	3789	1999 manga by Toshiki Kusanagi
33793	Otouto Kaizou Keikaku	Q21202185	https://anilist.co/manga/33793		弟改造計画. 2005 one-shot manga by Juan Gotou
33794	Miwaku no Tobira	Q21198342	https://anilist.co/manga/33794	3794	魅惑の扉. 2001 manga by Fuuga
